time,humid_sht4x,pressure_bmp280,temp_bmp280,temp_sht4x
4/4/2024 8:58,42.1,1010.83,43.63,43.13
4/4/2024 8:59,42.08,1010.85,43.4,43.22
4/4/2024 9:00,42.28,1010.85,43.67,43.06
4/4/2024 9:01,42.18,1010.9,43.59,43.21
4/4/2024 9:02,41.36,1010.86,43.63,43.55
4/4/2024 9:03,41.23,1010.87,44.45,43.6
4/4/2024 9:04,41.06,1010.87,43.43,43.82
4/4/2024 9:05,41.87,1010.88,43.89,43.3
4/4/2024 9:06,41.94,1010.88,43.71,43.16
4/4/2024 9:07,41.78,1010.89,43.7,43.19
4/4/2024 9:08,41.31,1010.85,44.25,43.59
4/4/2024 9:09,42.19,1010.89,43.8,43.12
4/4/2024 9:10,42.5,1010.87,44.1,42.66
4/4/2024 9:11,42.31,1010.79,44.25,42.93
4/4/2024 9:12,42.01,1010.85,43.89,42.91
4/4/2024 9:13,42.02,1010.9,43.49,43.01
4/4/2024 9:14,41.09,1010.85,43.97,43.73
4/4/2024 9:15,41.02,1010.87,43.73,43.74
4/4/2024 9:16,42.31,1010.87,43.42,42.79
4/4/2024 9:17,42.02,1010.89,43.6,42.99
4/4/2024 9:18,41.34,1010.87,43.84,43.28
4/4/2024 9:19,41.68,1010.89,43.39,43.19
4/4/2024 9:20,41.53,1010.91,43.55,43.27
4/4/2024 9:21,40.95,1010.93,43.48,43.68
4/4/2024 9:22,41.06,1010.92,43.61,43.51
4/4/2024 9:23,41.32,1010.92,43.88,43.42
4/4/2024 9:24,40.45,1010.88,44.24,43.99
4/4/2024 9:25,40.68,1010.94,43.74,43.64
4/4/2024 9:26,40.68,1010.9,44.52,43.79
4/4/2024 9:27,40.43,1010.94,44.24,43.97
4/4/2024 9:28,40.8,1010.96,44.48,43.62
4/4/2024 9:29,40.21,1010.93,44.67,44.05
4/4/2024 9:30,40.09,1010.91,44.64,44.02
4/4/2024 9:31,40.89,1010.9,44.17,43.51
4/4/2024 9:32,40.97,1010.87,44.33,43.49
4/4/2024 9:33,40.73,1010.88,44.15,43.75
4/4/2024 9:34,41.33,1010.92,44.54,43.29
4/4/2024 9:35,41.17,1010.92,44.23,43.37
4/4/2024 9:36,40.64,1010.99,43.94,43.82
4/4/2024 9:37,40.52,1010.92,44.21,43.85
4/4/2024 9:38,40.04,1010.96,43.99,44.12
4/4/2024 9:39,40.51,1011,43.98,43.94
4/4/2024 9:40,40.3,1010.96,43.95,43.96
4/4/2024 9:41,40.43,1010.96,43.92,43.86
4/4/2024 9:42,40.7,1010.95,43.95,43.83
4/4/2024 9:43,40.07,1010.97,43.96,44.15
4/4/2024 9:44,41.66,1010.93,43.72,43.11
4/4/2024 9:45,40.58,1010.91,43.66,43.75
4/4/2024 9:46,40.27,1010.9,43.96,44.04
4/4/2024 9:47,40.71,1010.9,44.11,43.54
4/4/2024 9:48,40.6,1010.84,44.33,43.74
4/4/2024 9:49,40.94,1010.87,44.03,43.45
4/4/2024 9:50,41.04,1010.86,43.88,43.38
4/4/2024 9:51,40.05,1010.88,43.96,44.08
4/4/2024 9:52,40.97,1010.83,44.22,43.57
4/4/2024 9:53,39.85,1010.84,44.13,44.06
4/4/2024 9:54,39.95,1010.92,43.67,44.27
4/4/2024 9:55,40.17,1010.92,43.98,44.02
4/4/2024 9:56,40.87,1010.88,43.87,43.71
4/4/2024 9:57,40.88,1010.85,44.25,43.61
4/4/2024 9:58,40.41,1010.9,44.82,43.85
4/4/2024 9:59,40.18,1010.88,44.61,43.92
4/4/2024 10:00,39.66,1010.81,44.65,44.38
4/4/2024 10:01,39.36,1010.83,45.24,44.52
4/4/2024 10:02,40.25,1010.78,44.99,43.9
4/4/2024 10:03,39.73,1010.78,45.04,44.29
4/4/2024 10:04,39.59,1010.79,44.77,44.41
4/4/2024 10:05,39.14,1010.77,45.44,44.67
4/4/2024 10:06,40.3,1010.74,44.88,43.92
4/4/2024 10:07,40.8,1010.81,45.1,43.66
4/4/2024 10:08,40.23,1010.79,44.66,43.94
4/4/2024 10:09,40.65,1010.8,45.08,43.64
4/4/2024 10:10,39.48,1010.81,44.54,44.58
4/4/2024 10:11,40.43,1010.81,45.01,43.8
4/4/2024 10:12,40.06,1010.77,45.13,43.86
4/4/2024 10:13,39.36,1010.76,45.01,44.39
4/4/2024 10:14,39.42,1010.73,45.46,44.12
4/4/2024 10:15,39.77,1010.74,45.19,43.95
4/4/2024 10:16,39.4,1010.8,44.93,44.35
4/4/2024 10:17,39.26,1010.78,44.75,44.33
4/4/2024 10:18,38.6,1010.77,45.55,44.78
4/4/2024 10:19,39.65,1010.81,45.06,44.26
4/4/2024 10:20,39.48,1010.87,44.92,44.31
4/4/2024 10:21,39.23,1010.84,45.16,44.32
4/4/2024 10:22,39.15,1010.83,45.3,44.32
4/4/2024 10:23,39.04,1010.77,45.05,44.7
4/4/2024 10:24,39.03,1010.73,45.55,44.61
4/4/2024 10:25,38.49,1010.82,44.88,44.86
4/4/2024 10:26,39.01,1010.83,45.23,44.39
4/4/2024 10:27,37.91,1010.8,45,45.27
4/4/2024 10:28,38.61,1010.78,45.43,44.67
4/4/2024 10:29,39.25,1010.77,45.13,44.28
4/4/2024 10:30,39.5,1010.76,44.63,44.11
4/4/2024 10:31,39.56,1010.78,45.1,44.12
4/4/2024 10:32,39.41,1010.74,45.12,44.28
4/4/2024 10:33,39.31,1010.81,45.23,44.42
4/4/2024 10:34,39.16,1010.8,44.92,44.38
4/4/2024 10:35,39.37,1010.73,45.37,44.14
4/4/2024 10:36,39.04,1010.76,45.44,44.41
4/4/2024 10:37,39.26,1010.76,44.88,44.42
4/4/2024 10:38,38.8,1010.79,44.76,44.51
4/4/2024 10:39,39.11,1010.76,45.19,44.57
4/4/2024 10:40,38.51,1010.73,45.17,44.96
4/4/2024 10:41,38.12,1010.7,45.29,45.25
4/4/2024 10:42,38.04,1010.72,45.37,45.15
4/4/2024 10:43,38.98,1010.67,45.68,44.62
4/4/2024 10:44,38.67,1010.64,46.05,44.67
4/4/2024 10:45,39.34,1010.71,45.34,44.31
4/4/2024 10:46,38.78,1010.7,45.13,44.7
4/4/2024 10:47,39.07,1010.72,45.17,44.39
4/4/2024 10:48,38.87,1010.72,45.22,44.64
4/4/2024 10:49,39.14,1010.68,44.81,44.42
4/4/2024 10:50,38.72,1010.68,45.12,44.67
4/4/2024 10:51,38.69,1010.65,45.29,44.65
4/4/2024 10:52,38.81,1010.63,45.16,44.72
4/4/2024 10:53,38.12,1010.6,44.83,45.11
4/4/2024 10:54,38.88,1010.55,45.41,44.63
4/4/2024 10:55,38.91,1010.53,45.41,44.52
4/4/2024 10:56,39.11,1010.56,44.82,44.53
4/4/2024 10:57,39.09,1010.58,44.78,44.56
4/4/2024 10:58,38.56,1010.5,45.82,44.93
4/4/2024 10:59,38.56,1010.49,45.36,45
4/4/2024 11:00,38.8,1010.49,45.69,44.72
4/4/2024 11:01,38.34,1010.43,45.52,45
4/4/2024 11:02,38.67,1010.43,45.76,44.77
4/4/2024 11:03,38.27,1010.33,46.23,45.15
4/4/2024 11:04,38.51,1010.32,45.5,44.92
4/4/2024 11:05,38.69,1010.34,45.71,44.76
4/4/2024 11:06,38.81,1010.27,46.08,44.66
4/4/2024 11:07,37.99,1010.33,45.58,45.37
4/4/2024 11:08,38.65,1010.32,45.27,44.69
4/4/2024 11:09,38.45,1010.3,45.88,44.96
4/4/2024 11:10,38.44,1010.23,45.84,44.85
4/4/2024 11:11,38.24,1010.34,45.49,45.17
4/4/2024 11:12,38.8,1010.23,46.22,44.74
4/4/2024 11:13,38.52,1010.26,46.05,44.93
4/4/2024 11:14,37.69,1010.31,46.05,45.54
4/4/2024 11:15,37.27,1010.25,46.22,45.67
4/4/2024 11:16,37.53,1010.24,46.35,45.73
4/4/2024 11:17,38.35,1010.22,46.06,45.19
4/4/2024 11:18,38.12,1010.2,46.14,45.19
4/4/2024 11:19,38.69,1010.23,45.62,44.81
4/4/2024 11:20,38.43,1010.18,46.18,45.14
4/4/2024 11:21,38.13,1010.23,45.74,45.26
4/4/2024 11:22,38.26,1010.19,45.32,45.11
4/4/2024 11:23,38.05,1010.22,45.48,45.37
4/4/2024 11:24,38.64,1010.22,45.39,44.9
4/4/2024 11:25,38.62,1010.22,45.55,45.23
4/4/2024 11:26,38.44,1010.18,45.85,45.37
4/4/2024 11:27,38.61,1010.2,45.71,45.38
4/4/2024 11:28,38.65,1010.18,45.3,45.36
4/4/2024 11:29,39.15,1010.17,45.45,45.06
4/4/2024 11:30,39.36,1010.12,45.29,45.16
4/4/2024 11:31,39.65,1010.13,45.39,45.08
4/4/2024 11:32,39.87,1010.12,45.78,44.89
4/4/2024 11:33,40.2,1010.08,45.37,44.83
4/4/2024 11:34,40.06,1010.13,45.49,44.75
4/4/2024 11:35,40.45,1010.1,45.25,44.51
4/4/2024 11:36,39.84,1010.11,45.58,45.16
4/4/2024 11:37,39.82,1010.06,45.96,45.01
4/4/2024 11:38,40.35,1010.13,45.54,44.84
4/4/2024 11:39,39.26,1010.1,46.35,45.56
4/4/2024 11:40,39.87,1010.09,45.78,45.03
4/4/2024 11:41,39.9,1010.03,46.04,44.99
4/4/2024 11:42,39.64,1009.98,45.8,45.27
4/4/2024 11:43,39.73,1009.94,45.77,45.08
4/4/2024 11:44,40.93,1009.98,45.38,44.31
4/4/2024 11:45,39.47,1009.97,45.82,45.3
4/4/2024 11:46,40.37,1009.94,46.19,44.72
4/4/2024 11:47,40.5,1009.93,45.83,44.75
4/4/2024 11:48,39.55,1009.87,46.27,45.31
4/4/2024 11:49,39.22,1009.89,46.39,45.54
4/4/2024 11:50,39.53,1009.89,46.38,45.41
4/4/2024 11:51,40.45,1009.91,46.04,44.79
4/4/2024 11:52,40.24,1009.9,45.77,45.02
4/4/2024 11:53,40.5,1009.95,45.72,44.83
4/4/2024 11:54,39.68,1009.9,45.78,45.37
4/4/2024 11:55,40.38,1009.84,46.08,45.04
4/4/2024 11:56,39.24,1009.91,46.23,45.82
4/4/2024 11:57,39.22,1009.87,46.67,45.94
4/4/2024 11:58,39.89,1009.79,47.08,45.57
4/4/2024 11:59,40.86,1009.81,47.8,45.23
4/4/2024 12:00,41.25,1009.79,48.02,45.07
4/4/2024 12:01,41.16,1009.79,47.85,45.04
4/4/2024 12:02,41.22,1009.77,47.91,44.97
4/4/2024 12:03,41.03,1009.78,47.46,45.19
4/4/2024 12:04,41.14,1009.69,47.92,45.01
4/4/2024 12:05,41.59,1009.69,47.84,44.76
4/4/2024 12:06,41.82,1009.67,47.53,44.65
4/4/2024 12:07,42.09,1009.65,47.74,44.56
4/4/2024 12:08,41.8,1009.61,47.56,44.73
4/4/2024 12:09,41.66,1009.69,47.26,44.98
4/4/2024 12:10,42.13,1009.66,47.73,44.54
4/4/2024 12:11,42.01,1009.71,47.79,44.64
4/4/2024 12:12,42.1,1009.74,47.69,44.69
4/4/2024 12:13,42.23,1009.65,47.83,44.6
4/4/2024 12:14,42.07,1009.63,47.6,44.8
4/4/2024 12:15,42.36,1009.65,47.71,44.57
4/4/2024 12:16,42.51,1009.63,47.65,44.54
4/4/2024 12:17,42.13,1009.58,47.5,44.74
4/4/2024 12:18,42.18,1009.62,47.72,44.8
4/4/2024 12:19,41.98,1009.61,47.49,44.98
4/4/2024 12:20,42.28,1009.54,47.84,44.76
4/4/2024 12:21,42.1,1009.52,47.92,44.9
4/4/2024 12:22,41.98,1009.52,47.67,44.92
4/4/2024 12:23,42.15,1009.5,47.65,44.86
4/4/2024 12:24,42.41,1009.49,47.89,44.68
4/4/2024 12:25,42.44,1009.5,47.9,44.7
4/4/2024 12:26,42.53,1009.48,47.65,44.69
4/4/2024 12:27,42.26,1009.53,47.89,44.8
4/4/2024 12:28,42.46,1009.46,47.83,44.73
4/4/2024 12:29,42.33,1009.45,48,44.83
4/4/2024 12:30,42.08,1009.45,47.93,44.96
4/4/2024 12:31,42.41,1009.41,47.97,44.68
4/4/2024 12:32,42.41,1009.32,47.83,44.77
4/4/2024 12:33,42.37,1009.32,47.69,44.79
4/4/2024 12:34,42.58,1009.34,47.83,44.67
4/4/2024 12:35,42.49,1009.31,47.81,44.7
4/4/2024 12:36,42.26,1009.32,47.79,44.92
4/4/2024 12:37,42.49,1009.31,47.83,44.74
4/4/2024 12:38,42.46,1009.3,47.84,44.77
4/4/2024 12:39,42.66,1009.33,47.9,44.62
4/4/2024 12:40,42.46,1009.27,47.83,44.76
4/4/2024 12:41,42.66,1009.23,47.69,44.63
4/4/2024 12:42,42.66,1009.23,47.65,44.71
4/4/2024 12:43,42.14,1009.21,47.69,45.01
4/4/2024 12:44,42.61,1009.16,47.74,44.67
4/4/2024 12:45,42.65,1009.13,47.86,44.67
4/4/2024 12:46,42.59,1009.13,47.85,44.64
4/4/2024 12:47,42.53,1009.11,47.84,44.69
4/4/2024 12:48,42.92,1009.12,47.83,44.51
4/4/2024 12:49,42.82,1009.09,47.8,44.6
4/4/2024 12:50,42.55,1009.07,47.74,44.72
4/4/2024 12:51,42.67,1009.06,47.83,44.6
4/4/2024 12:52,42.29,1009.12,47.57,44.96
4/4/2024 12:53,42.41,1009.08,47.67,44.77
4/4/2024 12:54,42.42,1009,47.94,44.8
4/4/2024 12:55,42.63,1008.99,47.94,44.7
4/4/2024 12:56,42.68,1008.96,47.83,44.65
4/4/2024 12:57,42.68,1008.97,47.87,44.68
4/4/2024 12:58,42.25,1008.97,47.58,44.88
4/4/2024 12:59,42.68,1009.01,47.56,44.66
4/4/2024 13:00,42.62,1008.93,47.95,44.69
4/4/2024 13:01,42.79,1008.89,47.87,44.57
4/4/2024 13:02,42.64,1008.86,47.72,44.69
4/4/2024 13:03,42.68,1008.87,47.78,44.58
4/4/2024 13:04,42.84,1008.86,47.8,44.54
4/4/2024 13:05,42.71,1008.82,47.82,44.63
4/4/2024 13:06,42.5,1008.86,47.86,44.81
4/4/2024 13:07,42.42,1008.81,47.79,44.72
4/4/2024 13:08,42.34,1008.78,47.79,44.92
4/4/2024 13:09,42.72,1008.75,47.93,44.58
4/4/2024 13:10,42.53,1008.75,47.84,44.7
4/4/2024 13:11,42.9,1008.74,47.74,44.51
4/4/2024 13:12,42.38,1008.72,47.64,44.8
4/4/2024 13:13,42.7,1008.67,47.81,44.65
4/4/2024 13:14,42.33,1008.68,47.84,44.86
4/4/2024 13:15,42.63,1008.64,47.94,44.62
4/4/2024 13:16,42.59,1008.61,47.78,44.72
4/4/2024 13:17,42.68,1008.59,47.85,44.62
4/4/2024 13:18,42.68,1008.6,47.82,44.7
4/4/2024 13:19,42.45,1008.51,47.78,44.85
4/4/2024 13:20,42.21,1008.53,47.72,44.96
4/4/2024 13:21,42.56,1008.49,47.98,44.73
4/4/2024 13:22,42.41,1008.47,48,44.86
4/4/2024 13:23,42.36,1008.51,47.93,44.85
4/4/2024 13:24,42.22,1008.41,48.04,44.91
4/4/2024 13:25,42.28,1008.43,48.08,44.89
4/4/2024 13:26,42.41,1008.43,48.07,44.78
4/4/2024 13:27,42.43,1008.36,48.02,44.83
4/4/2024 13:28,42.74,1008.34,47.96,44.59
4/4/2024 13:29,42.45,1008.37,47.89,44.8
4/4/2024 13:30,42.41,1008.34,47.89,44.81
4/4/2024 13:31,42.39,1008.4,47.55,44.86
4/4/2024 13:32,42.63,1008.33,47.92,44.63
4/4/2024 13:33,42.98,1008.32,47.87,44.42
4/4/2024 13:34,42.39,1008.3,47.85,44.82
4/4/2024 13:35,42.74,1008.26,47.85,44.63
4/4/2024 13:36,42.57,1008.22,47.93,44.63
4/4/2024 13:37,42.57,1008.24,47.81,44.69
4/4/2024 13:38,42.68,1008.2,47.93,44.62
4/4/2024 13:39,42.44,1008.24,47.82,44.79
4/4/2024 13:40,42.1,1008.23,47.85,44.96
4/4/2024 13:41,42,1008.24,47.53,45.12
4/4/2024 13:42,42.02,1008.2,47.66,45.03
4/4/2024 13:43,41.6,1008.13,47.61,45.25
4/4/2024 13:44,41.76,1008.06,47.97,45.16
4/4/2024 13:45,41.65,1008.09,47.99,45.31
4/4/2024 13:46,41.5,1008.1,48.14,45.36
4/4/2024 13:47,41.21,1008.09,48.09,45.51
4/4/2024 13:48,41.46,1008.11,48.13,45.37
4/4/2024 13:49,41.32,1008.02,48.07,45.53
4/4/2024 13:50,41.14,1008.04,48.42,45.5
4/4/2024 13:51,41.23,1007.94,47.9,45.38
4/4/2024 13:52,41.23,1007.97,48.3,45.41
4/4/2024 13:53,41.38,1007.92,48,45.33
4/4/2024 13:54,41.55,1007.92,48.06,45.15
4/4/2024 13:55,41.17,1007.93,46.78,45.43
4/4/2024 13:56,41.28,1007.9,46.73,45.38
4/4/2024 13:57,40.42,1007.9,46.91,46
4/4/2024 13:58,40.51,1007.86,46.7,45.97
4/4/2024 13:59,40.61,1007.8,46.53,45.92
4/4/2024 14:00,40.83,1007.87,46.91,45.82
4/4/2024 14:01,41.56,1007.78,46.41,45.21
4/4/2024 14:02,41.02,1007.74,46.63,45.53
4/4/2024 14:03,41.59,1007.79,46.59,45.26
4/4/2024 14:04,40.83,1007.78,46.9,45.74
4/4/2024 14:05,41.38,1007.79,46.98,45.46
4/4/2024 14:06,40.74,1007.76,47.03,45.7
4/4/2024 14:07,40.37,1007.76,46.89,46.11
4/4/2024 14:08,40.66,1007.79,46.87,45.72
4/4/2024 14:09,40.51,1007.73,46.98,45.98
4/4/2024 14:10,40.81,1007.74,46.84,45.72
4/4/2024 14:11,41.04,1007.7,47.2,45.58
4/4/2024 14:12,39.34,1007.67,46.94,46.78
4/4/2024 14:13,39.51,1007.66,46.76,46.57
4/4/2024 14:14,40.4,1007.67,47.41,45.94
4/4/2024 14:15,40.43,1007.6,47.29,45.94
4/4/2024 14:16,40.98,1007.62,47.02,45.53
4/4/2024 14:17,40.64,1007.65,46.92,45.79
4/4/2024 14:18,39.78,1007.61,46.53,46.46
4/4/2024 14:19,41.38,1007.56,46.54,45.27
4/4/2024 14:20,39.8,1007.55,46.96,46.23
4/4/2024 14:21,41.08,1007.48,46.7,45.51
4/4/2024 14:22,40.38,1007.49,46.69,46.03
4/4/2024 14:23,40.26,1007.56,47.19,45.92
4/4/2024 14:24,40.25,1007.47,47.14,45.98
4/4/2024 14:25,40.36,1007.49,46.31,46.06
4/4/2024 14:26,41.34,1007.43,46.24,45.31
4/4/2024 14:27,40.4,1007.45,46.16,46.02
4/4/2024 14:28,40.39,1007.39,46.75,46.11
4/4/2024 14:29,40.62,1007.34,46.44,45.93
4/4/2024 14:30,41.48,1007.33,46.89,45.2
4/4/2024 14:31,42.33,1007.29,46.12,44.55
4/4/2024 14:32,43.12,1007.34,46.11,44.23
4/4/2024 14:33,43.08,1007.37,46,44.09
4/4/2024 14:34,43.52,1007.35,45.51,44
4/4/2024 14:35,44.02,1007.31,45.66,43.63
4/4/2024 14:36,43.91,1007.27,45.19,43.72
4/4/2024 14:37,43.72,1007.25,45.74,43.8
4/4/2024 14:38,43.81,1007.25,45.53,43.79
4/4/2024 14:39,43.93,1007.27,45.46,43.57
4/4/2024 14:40,44.09,1007.22,45.43,43.48
4/4/2024 14:41,43.79,1007.25,45.36,43.67
4/4/2024 14:42,44.25,1007.23,45.24,43.4
4/4/2024 14:43,43.18,1007.14,45.4,44.02
4/4/2024 14:44,44.02,1007.18,45.17,43.53
4/4/2024 14:45,44.12,1007.15,45.15,43.47
4/4/2024 14:46,43.56,1007.13,45.54,43.8
4/4/2024 14:47,43.95,1007.1,45.63,43.55
4/4/2024 14:48,43.94,1007.09,45.24,43.53
4/4/2024 14:49,43.98,1007.1,45.05,43.45
4/4/2024 14:50,43,1007.02,45.93,44.15
4/4/2024 14:51,43.5,1007.06,45.28,43.76
4/4/2024 14:52,43.3,1007.05,45.65,43.88
4/4/2024 14:53,43.67,1007,45.51,43.64
4/4/2024 14:54,44.1,1007.01,44.84,43.51
4/4/2024 14:55,42.11,1007,45.73,44.62
4/4/2024 14:56,41.55,1007.05,45.08,44.96
4/4/2024 14:57,41.23,1006.98,45.42,45.23
4/4/2024 14:58,40.35,1006.94,46.55,45.75
4/4/2024 14:59,40.82,1006.89,46.43,45.42
4/4/2024 15:00,40.83,1006.92,46.19,45.52
4/4/2024 15:01,40.46,1006.88,46.67,45.74
4/4/2024 15:02,40.96,1006.84,46.61,45.31
4/4/2024 15:03,41.12,1006.82,46.68,45.2
4/4/2024 15:04,40.93,1006.85,46.38,45.38
4/4/2024 15:05,41.19,1006.83,46.42,45.37
4/4/2024 15:06,41.03,1006.82,46.65,45.36
4/4/2024 15:07,39.97,1006.79,45.9,45.9
4/4/2024 15:08,41.23,1006.82,45.75,45.05
4/4/2024 15:09,40.93,1006.79,45.46,45.35
4/4/2024 15:10,41.35,1006.8,45.73,45.11
4/4/2024 15:11,40.47,1006.75,46.09,45.83
4/4/2024 15:12,40.8,1006.73,45.85,45.48
4/4/2024 15:13,40.5,1006.72,45.96,45.59
4/4/2024 15:14,40.01,1006.81,46.01,45.91
4/4/2024 15:15,40.68,1006.7,45.95,45.5
4/4/2024 15:16,40.9,1006.73,45.53,45.41
4/4/2024 15:17,40.06,1006.72,45.47,46.02
4/4/2024 15:18,40.45,1006.74,45.4,45.81
4/4/2024 15:19,40.87,1006.66,45.38,45.39
4/4/2024 15:20,41.43,1006.58,45.93,45.24
4/4/2024 15:21,41.78,1006.59,45.9,44.96
4/4/2024 15:22,42.23,1006.61,45.92,44.66
4/4/2024 15:23,41.94,1006.65,45.93,44.84
4/4/2024 15:24,41.78,1006.72,46.24,45.01
4/4/2024 15:25,40.9,1006.66,46.59,45.61
4/4/2024 15:26,41.56,1006.69,46.55,45.24
4/4/2024 15:27,42.13,1006.62,45.7,44.64
4/4/2024 15:28,41.53,1006.63,45.89,45.18
4/4/2024 15:29,40.58,1006.67,46.06,45.78
4/4/2024 15:30,40.2,1006.65,46.53,46.18
4/4/2024 15:31,40.38,1006.61,47.16,45.92
4/4/2024 15:32,40.94,1006.56,47.26,45.56
4/4/2024 15:33,41.06,1006.6,46.66,45.57
4/4/2024 15:34,40.48,1006.62,47.09,45.82
4/4/2024 15:35,41.07,1006.61,47.06,45.49
4/4/2024 15:36,40.02,1006.64,46.88,46.21
4/4/2024 15:37,40.77,1006.52,47.09,45.69
4/4/2024 15:38,40.3,1006.59,46.98,46.02
4/4/2024 15:39,40.52,1006.6,47.17,45.88
4/4/2024 15:40,40.45,1006.57,46.93,45.99
4/4/2024 15:41,39.99,1006.58,46.69,46.24
4/4/2024 15:42,40.47,1006.61,46.38,45.98
4/4/2024 15:43,41.28,1006.57,46.68,45.37
4/4/2024 15:44,40.83,1006.59,46.88,45.62
4/4/2024 15:45,40.95,1006.64,46.4,45.57
4/4/2024 15:46,41.73,1006.59,46.98,45.25
4/4/2024 15:47,41.35,1006.6,46.87,45.44
4/4/2024 15:48,41.15,1006.61,46.51,45.53
4/4/2024 15:49,40.38,1006.57,46.4,45.99
4/4/2024 15:53,40.25,1006.54,45.8,45.94
4/4/2024 15:54,40.45,1006.56,45.99,45.84
4/4/2024 15:59,40.73,1006.44,46.17,45.79
4/4/2024 16:01,40.28,1006.38,46.16,45.9
4/4/2024 16:02,40.18,1006.46,46.12,46.13
4/4/2024 16:03,40.31,1006.46,45.98,46.06
4/4/2024 16:04,40.79,1006.48,46.05,45.68
4/4/2024 16:05,40.44,1006.46,45.95,45.91
4/4/2024 16:06,40.79,1006.48,46.05,45.74
4/4/2024 16:07,41,1006.42,46.03,45.61
4/4/2024 16:08,41.03,1006.45,46.16,45.75
4/4/2024 16:09,40.64,1006.39,46.66,45.94
4/4/2024 16:10,40.42,1006.3,47.84,45.99
4/4/2024 16:11,40.59,1006.32,48.47,45.81
4/4/2024 16:12,40.79,1006.3,48.62,45.66
4/4/2024 16:13,40.49,1006.29,48.69,45.83
4/4/2024 16:14,40.37,1006.32,48.68,45.88
4/4/2024 16:15,40.97,1006.32,48.51,45.51
4/4/2024 16:16,40.39,1006.34,48.44,45.88
4/4/2024 16:17,40.55,1006.34,48.35,45.92
4/4/2024 16:18,40.89,1006.33,48.56,45.53
4/4/2024 16:19,40.28,1006.31,48.19,46.05
4/4/2024 16:20,40.78,1006.27,48.68,45.65
4/4/2024 16:21,40.3,1006.31,48.45,45.99
4/4/2024 16:22,40.64,1006.32,48.7,45.78
4/4/2024 16:23,40.25,1006.3,48.69,46.01
4/4/2024 16:24,40.52,1006.31,48.58,45.76
4/4/2024 16:25,40.54,1006.3,48.61,45.78
4/4/2024 16:26,40.43,1006.31,48.66,45.8
4/4/2024 16:27,40.73,1006.31,48.61,45.63
4/4/2024 16:28,40.69,1006.29,48.52,45.72
4/4/2024 16:29,40.14,1006.35,48.57,46.11
4/4/2024 16:30,40.7,1006.33,48.53,45.68
4/4/2024 16:31,40.47,1006.29,48.56,45.94
4/4/2024 16:32,40.57,1006.28,48.54,45.78
4/4/2024 16:34,41.06,1006.32,48.48,45.48
4/4/2024 16:35,40.6,1006.3,48.29,45.68
4/4/2024 16:36,41,1006.3,48.29,45.45
4/4/2024 16:37,40.52,1006.3,48.36,45.76
4/4/2024 16:38,40.56,1006.36,48.49,45.74
4/4/2024 16:39,40.71,1006.36,48.47,45.67
4/4/2024 16:40,40.83,1006.39,48.6,45.61
4/4/2024 16:48,41.11,1006.33,48.08,45.4
4/4/2024 17:01,41.01,1006.43,47.99,45.31
4/4/2024 17:05,41.02,1006.51,46.94,45.29
4/4/2024 17:08,40.74,1006.5,46.63,45.62
4/4/2024 17:09,40.8,1006.5,46.96,45.44
4/4/2024 17:11,40.92,1006.53,46.81,45.52
4/4/2024 17:13,40.75,1006.58,46.6,45.48
4/4/2024 17:20,41.99,1006.53,46.54,44.8
4/4/2024 17:23,41.11,1006.54,46.85,45.5
4/4/2024 17:24,42.38,1006.52,45.94,44.55
4/4/2024 17:25,41.47,1006.56,46.71,45.26
4/4/2024 17:27,41.48,1006.56,46.33,45.22
4/4/2024 17:28,41.81,1006.56,46.39,45.09
4/4/2024 17:48,42.15,1006.73,46.81,44.72
4/4/2024 17:51,41.97,1006.76,47.41,44.89
4/4/2024 17:53,42.16,1006.83,47.07,44.9
4/4/2024 17:55,41.98,1006.81,47.31,44.88
4/4/2024 17:57,41.66,1006.81,47.82,44.98
4/4/2024 17:59,41.73,1006.87,47.69,44.93
4/4/2024 18:02,41.33,1006.86,47.78,45.17
4/4/2024 18:05,40.925,1006.915,47.855,45.31
4/4/2024 18:07,41.21,1006.89,47.775,45.135
4/4/2024 18:09,40.89,1006.925,47.865,45.3
4/4/2024 18:11,40.905,1006.89,47.955,45.26
4/4/2024 18:16,40.8,1006.975,47.835,45.265
4/4/2024 18:17,40.78,1006.98,47.85,45.2
4/4/2024 18:19,40.74,1006.97,47.93,45.24
4/4/2024 18:20,40.75,1006.96,47.91,45.21
4/4/2024 18:21,40.62,1006.96,47.9,45.27
4/4/2024 18:26,40.92,1007.02,47.65,45
4/4/2024 18:28,41.03,1007.07,47.53,44.92
4/4/2024 18:48,40.87,1007.21,47.49,44.83
4/4/2024 18:49,40.89,1007.26,47.39,44.83
4/4/2024 18:52,41.11,1007.29,47.35,44.73
4/4/2024 18:53,41,1007.29,47.44,44.77
4/4/2024 18:55,40.88,1007.26,47.45,44.81
4/4/2024 19:00,41.06,1007.3,47.35,44.74
4/4/2024 19:55,42.1,1007.595,46.865,44.315
4/4/2024 19:56,41.99,1007.59,46.93,44.42
4/4/2024 19:57,41.77,1007.6,47.1,44.51
4/4/2024 19:58,41.6,1007.63,47.27,44.65
4/4/2024 19:59,41.54,1007.62,47.18,44.67
4/4/2024 20:00,41.6,1007.61,47.2,44.64
4/4/2024 20:01,41.58,1007.63,47.21,44.66
4/4/2024 20:02,41.84,1007.62,47.11,44.63
4/4/2024 20:03,40.79,1007.61,46.34,45.36
